,station,network,channel,location,rate,start_time,end_time,latitude,longitude,elevation,depth,dip,azimuth
3283,JSV,NC,VEI,01,1.0,"2021/11/05,00:00:00","3000/01/01,00:00:00",37.07381,-122.00204,227.0,0.0,0.0,0.0
3284,JSV,NC,VPB,01,1.0,"2021/11/05,00:00:00","3000/01/01,00:00:00",37.07381,-122.00204,227.0,0.0,0.0,0.0
3285,JTG,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",37.02846,-121.87773,204.0,0.0,-90.0,0.0
3286,JTG,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2022/03/22,15:59:00",37.02846,-121.87773,204.0,0.0,-90.0,0.0
3287,JTG,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",37.02846,-121.87773,204.0,0.0,-90.0,0.0
3288,JTR,NC,EHZ,--,100.0,"1988/09/26,21:30:00","1990/10/11,20:00:00",37.35216,-122.198,251.0,0.0,-90.0,0.0
3289,JUC,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1986/03/25,20:20:00",37.00103,-122.04922,156.0,0.0,-90.0,0.0
3290,JUC,NC,EHZ,02,100.0,"1986/03/25,20:20:00","1987/05/01,00:00:00",37.00103,-122.04904,156.0,0.0,-90.0,0.0
3291,JUC,NC,EHZ,02,100.0,"1987/05/01,00:00:00","2016/04/26,23:59:00",37.00103,-122.04904,156.0,0.0,-90.0,0.0
3292,JUC,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2006/01/24,18:00:00",37.00103,-122.04904,156.0,0.0,-90.0,0.0
3293,JUM,NC,BNE,--,20.0,"1996/03/07,00:00:00","2000/07/12,00:00:00",37.16067,-121.89899,1027.0,0.0,0.0,90.0
3294,JUM,NC,BNN,--,20.0,"1996/03/07,00:00:00","2000/07/12,00:00:00",37.16067,-121.89899,1027.0,0.0,0.0,0.0
3295,JUM,NC,EHZ,--,100.0,"1996/03/07,00:00:00","2007/10/22,23:04:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3296,JUM,NC,EHZ,--,100.0,"2007/10/22,23:04:00","2016/05/26,15:54:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3297,JUM,NC,ELZ,--,100.0,"1989/10/27,10:30:00","1990/02/14,23:30:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3298,JUM,NC,ELZ,--,100.0,"1990/02/14,23:30:00","1994/01/19,20:00:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3299,JUM,NC,ELZ,--,100.0,"1994/01/19,20:00:00","1996/03/07,10:30:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3300,JUM,NC,ELZ,10,100.0,"1989/10/27,21:07:00","1990/04/20,23:15:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3301,JUM,NC,ELZ,10,100.0,"1990/04/20,23:15:00","1995/11/22,20:00:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3302,JUM,NC,ELZ,10,100.0,"1995/11/22,20:00:00","1996/03/07,10:30:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3303,JUM,NC,HNE,--,100.0,"1996/03/07,00:00:00","2007/10/17,18:21:00",37.16067,-121.89899,1027.0,0.0,0.0,90.0
3304,JUM,NC,HNE,--,100.0,"2007/10/22,23:04:00","2016/05/26,15:54:00",37.16067,-121.89899,1027.0,0.0,0.0,90.0
3305,JUM,NC,HNN,--,100.0,"1996/03/07,00:00:00","2007/10/17,18:21:00",37.16067,-121.89899,1027.0,0.0,0.0,0.0
3306,JUM,NC,HNN,--,100.0,"2007/10/22,23:04:00","2016/05/26,15:54:00",37.16067,-121.89899,1027.0,0.0,0.0,0.0
3307,JUM,NC,HNZ,--,100.0,"2007/10/22,23:04:00","2016/05/26,15:54:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3308,JUM,NC,SHZ,--,20.0,"1996/03/07,00:00:00","2006/01/24,18:00:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3309,JUM,NC,SLZ,--,20.0,"1994/11/28,00:00:00","1996/03/07,10:30:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3310,JUM,NC,SLZ,10,20.0,"1994/11/28,00:00:00","1995/11/22,20:00:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3311,JUM,NC,SLZ,10,20.0,"1995/11/22,20:00:00","1996/03/07,10:30:00",37.16067,-121.89899,1027.0,0.0,-90.0,0.0
3312,K001,NC,HNE,01,200.0,"2012/12/03,23:35:00","3000/01/01,00:00:00",41.80709,-124.17525,-2.0,0.0,0.0,90.0
3313,K001,NC,HNN,01,200.0,"2012/12/03,23:35:00","3000/01/01,00:00:00",41.80709,-124.17525,-2.0,0.0,0.0,0.0
3314,K001,NC,HNZ,01,200.0,"2012/12/03,23:35:00","3000/01/01,00:00:00",41.80709,-124.17525,-2.0,0.0,-90.0,0.0
3315,K002,NC,HNE,01,200.0,"2012/12/04,17:18:00","3000/01/01,00:00:00",41.36341,-124.01931,45.0,0.0,0.0,90.0
3316,K002,NC,HNN,01,200.0,"2012/12/04,17:18:00","3000/01/01,00:00:00",41.36341,-124.01931,45.0,0.0,0.0,0.0
3317,K002,NC,HNZ,01,200.0,"2012/12/04,17:18:00","3000/01/01,00:00:00",41.36341,-124.01931,45.0,0.0,-90.0,0.0
3318,K003,NC,HNE,01,200.0,"2012/12/04,22:36:00","3000/01/01,00:00:00",40.93564,-124.0997,36.0,0.0,0.0,90.0
3319,K003,NC,HNN,01,200.0,"2012/12/04,22:36:00","3000/01/01,00:00:00",40.93564,-124.0997,36.0,0.0,0.0,0.0
3320,K003,NC,HNZ,01,200.0,"2012/12/04,22:36:00","3000/01/01,00:00:00",40.93564,-124.0997,36.0,0.0,-90.0,0.0
3321,K004,NC,HNE,01,200.0,"2012/12/05,18:49:00","3000/01/01,00:00:00",40.24689,-124.11954,170.0,0.0,0.0,90.0
3322,K004,NC,HNN,01,200.0,"2012/12/05,18:49:00","3000/01/01,00:00:00",40.24689,-124.11954,170.0,0.0,0.0,0.0
3323,K004,NC,HNZ,01,200.0,"2012/12/05,18:49:00","3000/01/01,00:00:00",40.24689,-124.11954,170.0,0.0,-90.0,0.0
3324,KBB,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",40.19713,-123.85152,538.0,0.0,-90.0,0.0
3325,KBB,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2002/08/27,23:59:00",40.19713,-123.85152,538.0,0.0,-90.0,0.0
3326,KBB,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2002/08/27,23:59:00",40.19713,-123.85152,538.0,0.0,-90.0,0.0
3327,KBB,NC,SHZ,--,50.0,"2002/08/29,00:00:00","2003/07/24,23:59:00",40.19713,-123.85152,538.0,0.0,-90.0,0.0
3328,KBN,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
3329,KBN,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2002/10/16,23:59:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
3330,KBN,NC,EHZ,--,100.0,"2011/10/27,21:25:00","2015/10/29,22:00:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
3331,KBN,NC,EHZ,--,100.0,"2015/10/29,22:00:00","2020/11/03,19:46:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
3332,KBN,NC,EHZ,01,100.0,"2021/02/26,00:48:00","3000/01/01,00:00:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
3333,KBN,NC,HNE,01,100.0,"2021/02/26,00:48:00","3000/01/01,00:00:00",39.89237,-123.19503,1329.0,0.0,0.0,90.0
3334,KBN,NC,HNN,01,100.0,"2021/02/26,00:48:00","3000/01/01,00:00:00",39.89237,-123.19503,1329.0,0.0,0.0,0.0
3335,KBN,NC,HNZ,01,100.0,"2021/02/26,00:48:00","3000/01/01,00:00:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
3336,KBN,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2002/10/16,23:59:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
3337,KBN,NC,SHZ,--,50.0,"2002/10/17,00:00:00","2011/10/27,21:25:00",39.89237,-123.19503,1329.0,0.0,-90.0,0.0
3338,KBO,NC,BHE,--,20.0,"2001/08/29,20:00:00","2006/01/24,18:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3339,KBO,NC,BHN,--,20.0,"2001/08/29,20:00:00","2006/01/24,18:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3340,KBO,NC,BHZ,--,20.0,"2001/08/29,20:00:00","2006/01/24,18:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3341,KBO,NC,HHE,--,100.0,"2001/08/29,20:00:00","2008/06/18,16:30:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3342,KBO,NC,HHE,--,100.0,"2008/06/18,16:30:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3343,KBO,NC,HHE,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3344,KBO,NC,HHE,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3345,KBO,NC,HHN,--,100.0,"2001/08/29,20:00:00","2008/06/18,16:30:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3346,KBO,NC,HHN,--,100.0,"2008/06/18,16:30:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3347,KBO,NC,HHN,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3348,KBO,NC,HHN,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3349,KBO,NC,HHZ,--,100.0,"2001/08/29,20:00:00","2008/06/18,16:30:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3350,KBO,NC,HHZ,--,100.0,"2008/06/18,16:30:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3351,KBO,NC,HHZ,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3352,KBO,NC,HHZ,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3353,KBO,NC,HNE,--,100.0,"2001/08/29,20:00:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3354,KBO,NC,HNE,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3355,KBO,NC,HNE,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3356,KBO,NC,HNN,--,100.0,"2001/08/29,20:00:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3357,KBO,NC,HNN,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3358,KBO,NC,HNN,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3359,KBO,NC,HNZ,--,100.0,"2001/08/29,20:00:00","2010/11/04,20:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3360,KBO,NC,HNZ,--,100.0,"2010/11/04,20:00:00","2017/05/03,00:00:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3361,KBO,NC,HNZ,--,100.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3362,KBO,NC,LHE,--,1.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,90.0
3363,KBO,NC,LHN,--,1.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,0.0,0.0
3364,KBO,NC,LHZ,--,1.0,"2017/05/03,00:00:00","2020/06/25,16:54:00",42.21236,-124.22598,1010.0,0.0,-90.0,0.0
3365,KBR,NC,EHZ,--,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",40.72897,-123.95452,795.0,0.0,-90.0,0.0
3366,KBR,NC,EHZ,--,100.0,"1987/05/01,00:00:00","2000/07/25,22:45:00",40.72897,-123.95452,795.0,0.0,-90.0,0.0
3367,KBR,NC,SHZ,--,20.0,"1994/11/28,00:00:00","2000/07/25,22:45:00",40.72897,-123.95452,795.0,0.0,-90.0,0.0
3368,KBS,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1987/05/01,00:00:00",39.91746,-123.5956,1120.0,0.0,-90.0,0.0
3369,KBS,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1988/11/30,20:20:00",39.91746,-123.5956,1120.0,0.0,-90.0,0.0
3370,KBS,NC,EHZ,02,100.0,"1988/11/30,22:50:00","2002/10/16,23:59:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
3371,KBS,NC,EHZ,02,100.0,"2011/10/27,21:25:00","2015/10/29,22:00:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
3372,KBS,NC,EHZ,02,100.0,"2015/10/29,22:00:00","2021/11/05,21:25:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
3373,KBS,NC,SHZ,--,50.0,"2002/10/17,00:00:00","2011/10/27,21:25:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
3374,KBS,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2002/10/16,23:59:00",39.91719,-123.59561,1120.0,0.0,-90.0,0.0
3375,KBU,NC,EHZ,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,-90.0,0.0
3376,KBU,NC,GAN,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3377,KBU,NC,GNS,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3378,KBU,NC,GPL,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3379,KBU,NC,GST,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3380,KBU,NC,HNE,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,90.0
3381,KBU,NC,HNN,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3382,KBU,NC,HNZ,01,100.0,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,-90.0,0.0
3383,KBU,NC,LCE,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3384,KBU,NC,LCQ,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3385,KBU,NC,VCO,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3386,KBU,NC,VDT,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3387,KBU,NC,VEC,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3388,KBU,NC,VEI,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3389,KBU,NC,VPB,01,0.0167,"2019/05/22,00:00:00","3000/01/01,00:00:00",40.24553,-123.8532,577.0,0.0,0.0,0.0
3390,KCO,NC,EHZ,--,100.0,"2012/09/19,16:05:00","2015/10/28,00:00:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
3391,KCO,NC,EHZ,--,100.0,"2015/10/28,00:00:00","2016/09/27,22:31:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
3392,KCO,NC,EHZ,--,100.0,"2016/09/29,23:10:00","2022/03/22,20:00:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
3393,KCO,NC,EHZ,--,100.0,"2022/03/22,20:00:00","3000/01/01,00:00:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
3394,KCO,NC,HNE,--,100.0,"2016/09/29,23:10:00","2022/03/22,20:00:00",40.25675,-124.26598,892.0,0.0,0.0,90.0
3395,KCO,NC,HNE,--,100.0,"2022/03/22,20:00:00","3000/01/01,00:00:00",40.25675,-124.26598,892.0,0.0,0.0,90.0
3396,KCO,NC,HNN,--,100.0,"2016/09/29,23:10:00","2022/03/22,20:00:00",40.25675,-124.26598,892.0,0.0,0.0,0.0
3397,KCO,NC,HNN,--,100.0,"2022/03/22,20:00:00","3000/01/01,00:00:00",40.25675,-124.26598,892.0,0.0,0.0,0.0
3398,KCO,NC,HNZ,--,100.0,"2016/09/29,23:10:00","2022/03/22,20:00:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
3399,KCO,NC,HNZ,--,100.0,"2022/03/22,20:00:00","3000/01/01,00:00:00",40.25675,-124.26598,892.0,0.0,-90.0,0.0
3400,KCP,NC,EHZ,01,100.0,"1984/01/01,00:00:00","1985/07/08,23:55:00",39.68733,-123.57767,1261.0,0.0,-90.0,0.0
3401,KCP,NC,EHZ,01,100.0,"1985/07/08,23:55:00","1987/05/01,00:00:00",39.68733,-123.57767,1261.0,0.0,-90.0,0.0
3402,KCP,NC,EHZ,01,100.0,"1987/05/01,00:00:00","1988/07/19,19:00:00",39.68733,-123.57767,1261.0,0.0,-90.0,0.0
3403,KCP,NC,EHZ,02,100.0,"1988/07/19,19:00:00","2002/07/25,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3404,KCP,NC,ELZ,--,100.0,"1990/07/11,19:00:00","2002/07/25,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3405,KCP,NC,SHZ,02,20.0,"1994/11/28,00:00:00","2002/07/25,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3406,KCP,NC,SLZ,--,20.0,"1994/11/28,00:00:00","2002/07/25,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3407,KCPB,NC,BHE,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3408,KCPB,NC,BHE,--,50.0,"2000/06/06,16:00:00","2002/01/24,23:50:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3409,KCPB,NC,BHE,--,50.0,"2002/01/24,23:50:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3410,KCPB,NC,BHE,--,20.0,"2002/10/17,00:00:00","2006/01/24,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3411,KCPB,NC,BHN,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3412,KCPB,NC,BHN,--,50.0,"2000/06/06,16:00:00","2002/01/24,23:50:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3413,KCPB,NC,BHN,--,50.0,"2002/01/24,23:50:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3414,KCPB,NC,BHN,--,20.0,"2002/10/17,00:00:00","2006/01/24,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3415,KCPB,NC,BHZ,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3416,KCPB,NC,BHZ,--,50.0,"2000/06/06,16:00:00","2002/01/24,23:50:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3417,KCPB,NC,BHZ,--,50.0,"2002/01/24,23:50:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3418,KCPB,NC,BHZ,--,20.0,"2002/10/17,00:00:00","2006/01/24,18:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3419,KCPB,NC,BNE,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3420,KCPB,NC,BNE,--,50.0,"2000/06/06,16:00:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3421,KCPB,NC,BNN,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3422,KCPB,NC,BNN,--,50.0,"2000/06/06,16:00:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3423,KCPB,NC,BNZ,--,50.0,"1999/08/03,00:00:00","2000/06/06,16:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3424,KCPB,NC,BNZ,--,50.0,"2000/06/06,16:00:00","2002/10/16,23:59:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3425,KCPB,NC,HHE,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3426,KCPB,NC,HHE,--,100.0,"2006/10/18,00:08:00","2008/04/28,23:20:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3427,KCPB,NC,HHE,--,100.0,"2008/04/28,23:20:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3428,KCPB,NC,HHE,--,100.0,"2010/11/01,22:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3429,KCPB,NC,HHE,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3430,KCPB,NC,HHE,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3431,KCPB,NC,HHN,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3432,KCPB,NC,HHN,--,100.0,"2006/10/18,00:08:00","2008/04/28,23:20:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3433,KCPB,NC,HHN,--,100.0,"2008/04/28,23:20:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3434,KCPB,NC,HHN,--,100.0,"2010/11/01,22:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3435,KCPB,NC,HHN,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3436,KCPB,NC,HHN,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3437,KCPB,NC,HHZ,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3438,KCPB,NC,HHZ,--,100.0,"2006/10/18,00:08:00","2008/04/28,23:20:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3439,KCPB,NC,HHZ,--,100.0,"2008/04/28,23:20:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3440,KCPB,NC,HHZ,--,100.0,"2010/11/01,22:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3441,KCPB,NC,HHZ,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3442,KCPB,NC,HHZ,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3443,KCPB,NC,HNE,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3444,KCPB,NC,HNE,--,100.0,"2006/10/18,00:08:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3445,KCPB,NC,HNE,--,100.0,"2010/11/01,22:00:00","2011/07/13,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3446,KCPB,NC,HNE,--,100.0,"2011/07/13,00:00:00","2011/09/07,19:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3447,KCPB,NC,HNE,--,100.0,"2011/09/07,19:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3448,KCPB,NC,HNE,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3449,KCPB,NC,HNE,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3450,KCPB,NC,HNN,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3451,KCPB,NC,HNN,--,100.0,"2006/10/18,00:08:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3452,KCPB,NC,HNN,--,100.0,"2010/11/01,22:00:00","2011/07/13,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3453,KCPB,NC,HNN,--,100.0,"2011/07/13,00:00:00","2011/09/07,19:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3454,KCPB,NC,HNN,--,100.0,"2011/09/07,19:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3455,KCPB,NC,HNN,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3456,KCPB,NC,HNN,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,0.0
3457,KCPB,NC,HNZ,--,100.0,"2002/10/17,00:00:00","2006/10/18,00:08:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3458,KCPB,NC,HNZ,--,100.0,"2006/10/18,00:08:00","2010/11/01,22:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3459,KCPB,NC,HNZ,--,100.0,"2010/11/01,22:00:00","2011/07/13,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3460,KCPB,NC,HNZ,--,100.0,"2011/07/13,00:00:00","2011/09/07,19:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3461,KCPB,NC,HNZ,--,100.0,"2011/09/07,19:00:00","2015/10/29,18:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3462,KCPB,NC,HNZ,--,100.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3463,KCPB,NC,HNZ,--,100.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,-90.0,0.0
3464,KCPB,NC,LHE,--,1.0,"2015/10/29,18:00:00","2016/04/28,16:39:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
3465,KCPB,NC,LHE,--,1.0,"2016/04/28,16:39:00","3000/01/01,00:00:00",39.68631,-123.58242,1261.0,0.0,0.0,90.0
